ANO;MES;TRIMESTRE;RAZON_SOCIAL_anonimizado;ID_anonimizado;FECHA_EMISION;FECHA_VIGENCIA;vigencia_enanos;anos_paraVCMTO;AREA;ESPECIE;AMBITO;TIPO_DERECHO;CATEGORIA_PRODUCTIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;FECHA_CORTE;FECHA_PUB_PNDA
2014;9;3;4F05D2E89FE3190FD95F34AC6837E8EFA7F07CE1074FB0E0DA39E0084C39AC38;104235;20140925;20240925;10;0;0.2;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2014;9;3;C3AF3F2FE48273AAE7ADE5FC77990939336EEA3FF9C631C7AA2905BD94B6DAAD;104250;20140925;20240925;10;0;0.15;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2014;10;4;18440044608135BDF8F0E7F7133ECE66D8B81E4B59A2AC8001FA365729A7F054;104265;20141002;20241002;10;0;0.678;GAMITANA, PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2014;6;2;C189B507DE52B8506FEDDD50E23404FE04CB4026D4CD4855D1CF20F3BF9F16C6;104280;20140618;20240618;10;0;0.24;GAMITANA, PACO, PACOTANA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;20240331;29/04/2024
2014;7;3;BC3FDC1BC330C1E88B64FFA2177D655D268BEBF1115445C767C91D555D03C704;104295;20140723;20440723;30;20;15.54;LANGOSTINO;MARICULTURA;AUTORIZACION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);TUMBES;ZARUMILLA;ZARUMILLA;20240331;29/04/2024
2019;11;4;C7F44446913375F8E5FDA03BCB13940C96E37B0DAF84E675F754C6FA9F8878E0;216360;20191115;20291115;10;5;0.0543;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;799BAF76B0068611DD05E020F9E7F9709B13E977744B09DB2146D3544410E0AC;216375;20191108;20291108;10;5;0.006;PACO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;LA CONVENCION;QUELLOUNO;20240331;29/04/2024
2019;11;4;8959565CDBDE1242481D77D64814B5F0030CFFC3B7A0E8C4191B764D3E78C5C0;216390;20191108;20291108;10;5;0.0008;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;LA CONVENCION;QUELLOUNO;20240331;29/04/2024
2019;11;4;D1303DFFAE33EA60866CB36759756EC22BEEE811226A260713BF634B00A89223;216405;20191108;20291108;10;5;0.0008;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;LA CONVENCION;QUELLOUNO;20240331;29/04/2024
2019;11;4;C4D52DB25D66A5D0EB3C4C33341A64E602CF3F72EDB5CCC38AB4F6CD0270F2E6;216420;20191108;20291108;10;5;0.0024;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;LA CONVENCION;QUELLOUNO;20240331;29/04/2024
2019;11;4;2AD50022D06E43C43F2D6B31DC57C745B89A4E54F0E3705D709CE7FE563A6320;216435;20191108;20291108;10;5;0.002;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;LA CONVENCION;QUELLOUNO;20240331;29/04/2024
2019;11;4;5489CDC110E7F9FB8D64C61FEBA1DCD5A2AE7432F75AA9103A66077C262C3F7B;216450;20191108;20291108;10;5;0.0016;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CUSCO;QUISPICANCHI;CUSIPATA;20240331;29/04/2024
2019;11;4;3C23BC0352F7EB235E9DA2FBB5AAA81B145406241519488EDCB8149F33BD9B69;216465;20191115;20291115;10;5;0.027;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;007D1D70A43C8AC612F6C7B80DFBEB6D1BDB6EA317085425C7573BADB9E87914;216480;20191115;20291115;10;5;0.02;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;F6D081273D67DDBE9C1C5282507BE93B0BE443EBFBEBC1EB0EB150ECE7B197B8;216495;20191115;20291115;10;5;0.03;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;FFF85FAF07033E8FDEFEE6C8E09A63B7A1281D9FBEA3C1DD27AF00FF569B9604;216510;20191119;20291119;10;5;0.012;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;39491EB5FD792B2BCD69C4CADBE62F4DDCCA14E2A5EF4A1EE2858A0B91C32B88;216525;20191119;20291119;10;5;0.0192;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;C95035C356BF0DB3ED4E969DFF76025A7CC717C7DC082B4D7A741DA814A4F969;216540;20191119;20291119;10;5;0.02;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;7;3;FA39892D30AF89293C57BCD11FCB03D992232FF7D89A559C219D6A26B0DFC858;216555;20190716;20240716;5;0;0.01;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;SECHURA;BERNAL;20240331;29/04/2024
2019;11;4;CEABD130790EE34B29C85C1957024F3374318508923BBF5578E1EFEC4F07B46B;216570;20191111;20291111;10;5;30.7;CONCHA DE ABANICO;MARICULTURA;CONCESION;ACUICULTURA DE MICRO Y PEQUEÑA EMPRESA (AMYPE);PIURA;SECHURA;SECHURA;20240331;29/04/2024
2019;10;4;480FDE4FFAADC0F8833732B4E4013D7A3C9CA9633F17074E6024C0FA4FEF06BC;216585;20191017;20290917;10;5;0.045;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;SANTA ROSA;20240331;29/04/2024
2019;11;4;2039C83189B21E378A16732966796879F6C188028D1AD5B8EBD6B220E87E25D9;216600;20191108;20291108;10;5;0.038;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CHOTA;LAJAS;20240331;29/04/2024
2019;11;4;26EAE83967DCA9E508F3E6664D848F0120DB9527DDCBC2187415B6C5D1BBEA4A;216615;20191108;20291108;10;5;0.0652;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CALLAYUC;20240331;29/04/2024
2019;11;4;394074491568045D4064A1D3DAAC1B904D44859197BFDC0F5D0C2D6E7B00708E;216630;20191114;20291114;10;5;0.4732;GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN IGNACIO;HUARANGO;20240331;29/04/2024
2019;11;4;57FB1AC5A243B4AB0B12A5A7EC2C45B9AAA3AF25808D4B9AFD6141878333E24C;216645;20191119;20291119;10;5;0.0079;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN IGNACIO;NAMBALLE;20240331;29/04/2024
2019;11;4;85CEFD911B146BE23457EB29CA548970D79727CCAB27A346CC5A165CCEDF0E85;216660;20191119;20291119;10;5;0.0042;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN IGNACIO;NAMBALLE;20240331;29/04/2024
2019;11;4;836D70591C17105D2C943AE9C875964EF800ADF6B2A2B78293B8DF57A50B82E7;216675;20191119;20291119;10;5;0.0061;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;JAEN;JAEN;20240331;29/04/2024
2019;11;4;5F9A7A44CD4CC680FF28E3AA5EAD0DB1FE92632923577D7947A831C04E8CA079;216690;20191119;20291119;10;5;0.006;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN MIGUEL;CATILLUC;20240331;29/04/2024
2019;11;4;1D7A8603CD7426FD9ABB73BA2942BDBF54E7A487DFE4C4DD16768F88C4AFCAD6;216705;20191119;20291119;10;5;0.0019;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CUTERVO;20240331;29/04/2024
2019;11;4;0B559B9AE3E91E5D54697AEA853BD7B2813FEBFD0C8480EFCC94FC802EDABC2D;216720;20191119;20291119;10;5;0.0042;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CUTERVO;20240331;29/04/2024
2019;11;4;2678B662F73FA8D9BF467B7C69E3F3ABEBCFB7E6953BCE3D6384314423981E06;216735;20191119;20291119;10;5;0.0028;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;SAN MIGUEL;TONGOD;20240331;29/04/2024
2019;11;4;0B7B11A965C799AB901477A107AEF0AA30F269F8269F2BF13A63C1FCAFDCA0A1;216750;20191119;20291119;10;5;0.0187;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CUTERVO;20240331;29/04/2024
2019;11;4;37CF27BEE93C287A579D054213737D965A1F4CAFE1D515E6DC1C1197EC1A02B3;216765;20191122;20291122;10;5;0.002;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CUTERVO;20240331;29/04/2024
2019;11;4;85DC007AFFD60179A813EDFBCCCE04AF4AA003E3C8132945E89E197248CC40A9;216780;20191122;20291122;10;5;0.009;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CUTERVO;20240331;29/04/2024
2019;11;4;F136A1B954423F909793448B976A8D19E25C47EF83370A5BF0410692EC150AD1;216795;20191122;20291122;10;5;0.0048;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;CUTERVO;20240331;29/04/2024
2019;11;4;7EBD27DBC0BFEB6364C2F0404EFB3C712C43C760A5196CB499F870BCF238205E;216810;20191122;20291122;10;5;0.0033;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;20240331;29/04/2024
2019;11;4;B20E1E3F220A8681E259642713CA9C093C4CCE93F3404DB44BFBA4B9C76440C7;216825;20191122;20291122;10;5;0.0054;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CELENDIN;CORTEGANA;20240331;29/04/2024
2019;11;4;9F7C6D23B38B92A0008D82985754F1B9739E469FF7BC125DA8C3B5D16E3501C0;216840;20191122;20291122;10;5;0.08;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);CAJAMARCA;CONTUMAZA;TANTARICA;20240331;29/04/2024
2019;11;4;C1E223D73438EC3363BD272800325210BA8C4104B4342A31160932C473284647;216855;20191105;20241205;5;0;0.0068;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;12;4;5B12EA76516AAC0043DA6026AF8F0B2F9199A681A1D269A71F102D9706659D35;216870;20191202;20491202;30;25;0.32;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2019;12;4;4057604875FB9FCF05475269A525F87FC4F4FA8E16D1662ED051F5DA515A34B9;216885;20191202;20491202;30;25;0.26;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2019;12;4;9849D0301CD0F464E59B6EA34F6D0D4707CA13A145F2EFD7AEF135652A125772;216900;20191203;20491203;30;25;0.72;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;HABANA;20240331;29/04/2024
2019;12;4;EBAE227FC22EE2A9FA38ECE7D7952C218B77987922C584A17EF2F5D24F1C4E75;216915;20191202;20491202;30;25;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;NESHUYA;20240331;29/04/2024
2019;12;4;E445BEE20F653D65A1BD5DB6D636E49078591549B53E177F1E10D31E4B2210C4;216930;20191204;20491204;30;25;0.0971;PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;TOCACHE;POLVORA;20240331;29/04/2024
2019;12;4;8F57788904A594A6D83D7E293B77DE3E1A2AC7E1CAA979671883B38843FDC0C7;216945;20191202;20491202;30;25;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;20240331;29/04/2024
2019;12;4;45890CA976B641D3C3B6E23483A34A50BF35478B6E27F077B9B2E2D68E806C8F;216960;20191203;20491203;30;25;0.1334;PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;TOCACHE;POLVORA;20240331;29/04/2024
2019;12;4;71DCCA80C127C99931722B72A99686038ADE7FB2E3DCA861CA37931FF3BF816C;216990;20191203;20491203;30;25;0.2131;PACO, PAICHE, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;TOCACHE;POLVORA;20240331;29/04/2024
2019;12;4;1281036FF3D248F478AF792A634C6C929FE80355EB7DB4BA0AF59ECFE1D8E5F8;217020;20191203;20491203;30;25;0.602;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;MOYOBAMBA;20240331;29/04/2024
2019;12;4;2A42EBB2951BBD95627783108B607C7DA4263DBFD38D9EECDBC7D5BD21B361FC;217035;20191203;20491203;30;25;0.7;GAMITANA, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;MOYOBAMBA;20240331;29/04/2024
2019;12;4;D9E52E117A9979F1C552DA6AA0A67B46DF5F49C7D7C75DF305C4E8445ACFEE5F;217050;20191205;20491205;30;25;0.135;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2019;12;4;765788EFA9DDDBB1BA34D61A2A93620C3E115A1E4CDE8B33D1C7F0710BE08DB1;217065;20191206;20491206;30;25;0.5;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;MOYOBAMBA;20240331;29/04/2024
2019;12;4;FEA28BDA8114A467B817029656D520A5D20CB3B1E5E13F8CD5693F54F6D0D65B;217080;20191205;20491205;30;25;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2019;12;4;535E1FC8D0E72EB705372AFBD9235E504BF5590CE47B98B0546AFD9B68A71924;217095;20191205;20491205;30;25;0.264;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2019;12;4;B05873527952FDC13861BAE4F956A3CE86AE3749FAF8853764D2660F90CCD430;217110;20191206;20491206;30;25;0.2526;GAMITANA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;JEPELACIO;20240331;29/04/2024
2019;12;4;D9E52E117A9979F1C552DA6AA0A67B46DF5F49C7D7C75DF305C4E8445ACFEE5F;217125;20191205;20491205;30;25;0.135;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2019;12;4;46D75771D7FDC9B3937591416BED2FBF14E1A09E7593FFAE258F12BD41EEEDF8;217140;20191205;20491205;30;25;0.18;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2019;12;4;E3070250E306C4FC55AEC701CC257EF359AE908C3F5B94EB8B713C4354B85057;217155;20191205;20491205;30;25;0.16;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;CORONEL PORTILLO;CAMPOVERDE;20240331;29/04/2024
2019;12;4;0AF2F40AD5E18D89574D45F8BD0D07C449C4E87DDD35FC1064B8FF5AD97AD61D;217170;20191206;20491206;30;25;0.305;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;JEPELACIO;20240331;29/04/2024
2019;12;4;A3B02F4E64D5F1599E13AB9213695EC8D3B2E0E939008EA47562D034BABE2656;217185;20191205;20491205;30;25;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2019;12;4;545938BB6CE37811C941221FE52BC2645AF610E8098B2050E92562FC7E284963;217200;20191205;20491205;30;25;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2019;12;4;D4339EC97B4FE49BC7DF73065BBECE0CBDF75F126D31A8660097E2ED3CD32F04;217215;20191206;20491206;30;25;0.18;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;YANTALO;20240331;29/04/2024
2019;12;4;9B193FC0D1A00390F3A5929956F210A7331C848FE7A3DC8EAC1E95B9E73F2180;217230;20191205;20491205;30;25;0.1;BOQUICHICO, GAMITANA, PACO, PAICHE;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);UCAYALI;PADRE ABAD;PADRE ABAD;20240331;29/04/2024
2019;11;4;EC070FCEB814A9E3E0387FE4D63519504290B08BDDF9AEECEA621657519DF64D;217245;20191106;20241106;5;0;0.01;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;TAMBO GRANDE;20240331;29/04/2024
2019;11;4;8D488DFBCEEB8C108F993E3C34F078AC6596BF5CBC3DD664A0AA7CD542211E46;217260;20191105;20241105;5;0;0.002;TRUCHA;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;AYABACA;AYABACA;20240331;29/04/2024
2019;11;4;C388EC5AA9EC09C9818CC959FF398C3FBCABB14C2281C12D2870D7BBD74422CC;217275;20191105;20241105;5;0;0.024;CARPA, PAICHE, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;CATACAOS;20240331;29/04/2024
2019;11;4;1C46F33EAAFE06E33BC581535D9EC55E6E0B4A4127364508432507BF7A93DD5E;217290;20191106;20241106;5;0;0.075;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;SECHURA;VICE;20240331;29/04/2024
2019;12;4;E0EEEA659A1FE0B5A1E496AE609F74C593772FF1CE9039FB5EA52B2FAE901BCE;217305;20191210;20491210;30;25;0.1108;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;MOYOBAMBA;20240331;29/04/2024
2019;11;4;12B4AEF63A5C67BF4C33F085A14391E5A345C7DF71FBB30A22727CB80A6B3AC2;217320;20191108;20241108;5;0;0.023;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;12;4;53C43DCBF4A561E2E65177A9CF9CE35824F5FA4DAF8AF8D798CE825CD385C8BB;217335;20191210;20491210;30;25;0.28;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;SORITOR;20240331;29/04/2024
2019;11;4;2A9ED9CDCECFA461B18567FF0B925AE5CF9DE96B38C1EFED12B08CB96281EF8D;217350;20191108;20241108;5;0;0.04;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;11;4;79BD2A92BB42649BDFA9F2C609357782B70CEEF93ABE2E351AF12920CF627292;217365;20191108;20241108;5;0;0.0143;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;11;4;9510758A3796BB0E941F4ACAC42C455CC084654FF3C3623B73EB08CC9A862F32;217380;20191108;20241108;5;0;0.0638;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;11;4;B5CC9D3256538902C0113A2EBE044169232210E3DAE2A8B96911D82EB32DBE98;217395;20191108;20241108;5;0;0.024;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;TAMBO GRANDE;20240331;29/04/2024
2019;11;4;27F5039B6841B95968C2174C49C645A1C4CC4F77B86BA471F6C6FDE7D783EF3B;217410;20191108;20241108;5;0;0.0162;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;11;4;037B925132DF6D92CF101BEA3EA845D4FB48574001EAB9FF6E5B0DB5E3C18DA0;217425;20191108;20241108;5;0;0.022;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;11;4;01EC1BBC2E73C7FFE67078D87ACBE8FE58D8DAC81214A71051FB60A9313EDF44;217440;20191108;20241108;5;0;0.024;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;11;4;41E456F45DB6C8F43A232637673ACC8D80FFD380DDBDF7D70123FA15F55F5B29;217455;20191108;20241108;5;0;0.022;TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);PIURA;PIURA;LAS LOMAS;20240331;29/04/2024
2019;12;4;FC0B19C4CF994396386136C9DD995397AC8EBEC34EDB20A934A9B78E7BD7B2E1;217470;20191210;20491210;30;25;0.2;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;SORITOR;20240331;29/04/2024
2019;12;4;2FDE8918613FDE8AE2E8FADF65F5120636476589650A161A6CB38A39E6881076;217485;20191210;20491210;30;25;0.2;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;SORITOR;20240331;29/04/2024
2019;12;4;064EBD3F7A7C2B3C301C34455C11EB9B5F9E4EC0424AE7C5E40743F01C1211AF;217500;20191210;20491210;30;25;0.34;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;HABANA;20240331;29/04/2024
2019;12;4;55521331C68DAA5EBB420409A27FF7DC042B6D9E28D4E0377688707E3855EA06;217515;20191210;20491210;30;25;0.07;BOQUICHICO, GAMITANA, PACO, TILAPIA DEL NILO;CONTINENTAL;AUTORIZACION;ACUICULTURA DE RECURSOS LIMITADOS (AREL);SAN MARTIN;MOYOBAMBA;SORITOR;20240331;29/04/2024
